"index";"Company";"TypeName";"Inches";"screen_size";"Resolution_width";"Resolution_height";"IPS_panel";"Touchscreen";"Cpu_brand";"Cpu_name";"Cpu_speed";"Ram";"Memory_type";"Primary_storage";"secondary_storage";"gpu_brand";"gpu_name";"OpSys";"Weight";"Price";"ppi"
464;"HP";"Workstation";15.6;"medium";1920;1080;1;0;"Intel";"Core i7";"2.90";8;"SSD";"512";"0";"Intel";" HD Graphics 620";"window";2.31;79215;141
465;"Lenovo";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i3";"2.00";4;"SSD";"128";"0";"Intel";" HD Graphics 520";"window";2.3;81912;100
466;"Lenovo";"Notebook";14.0;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.65;26533;157
467;"Lenovo";"Notebook";14.0;"medium";1920;1080;1;0;"Intel";"Core i5";"1.60";8;"SSD";"256";"0";"Intel";" UHD Graphics 620";"window";1.75;39694;157
468;"Dell";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"1.80";8;"Hybrid";"128";"1024";"AMD";" Radeon 530";"window";2.36;67026;141
469;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.70";4;"HDD";"1024";"0";"Nvidia";" GeForce 920MX";"window";2.2;15718;141
470;"Dell";"2 in 1 Convertible";11.6;"small";1366;768;0;1;"Intel";"Pentium Quad";"1.60";4;"HDD";"500";"0";"Intel";" HD Graphics 405";"window";1.47;125155;135
471;"Dell";"Workstation";15.6;"medium";1920;1080;1;0;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Nvidia";" Quadro M620";"window";2.17;79813;141
472;"Dell";"Notebook";17.3;"large";1920;1080;1;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"Nvidia";" GeForce GTX 1060";"window";4.42;89137;127
473;"Lenovo";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i3";"2.00";8;"HDD";"2048";"0";"Nvidia";" GeForce 920MX ";"N/A";2.2;32448;100
474;"Microsoft";"Ultrabook";13.5;"small";2256;1504;0;1;"Intel";"Core M";"2.20";4;"SSD";"128";"0";"Intel";" HD Graphics 615";"window";1.25;94306;201
475;"Dell";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"AMD";" Radeon R5 M430";"window";2.3;39374;141
476;"Dell";"Notebook";13.3;"small";1366;768;0;0;"Intel";"Core i3";"2.00";4;"SSD";"128";"0";"Intel";" HD Graphics 520";"window";1.65;50563;118
477;"Microsoft";"Ultrabook";33.5;"large";2256;1504;0;1;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";" Iris Plus Graphics 640";"window";1.25;32128;81
478;"Dell";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.80";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.9;90523;141
479;"Dell";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.80";16;"SSD";"512";"0";"Nvidia";" GeForce GTX 1050";"window";2.06;28185;141
480;"Dell";"Gaming";17.3;"large";1920;1080;1;0;"Intel";"Core i7";"2.80";16;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 1070";"window";4.42;24456;127
481;"Lenovo";"Ultrabook";12.5;"small";1920;1080;1;0;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Intel";" HD Graphics 620";"window";1.36;21951;176
482;"Toshiba";"Notebook";15.6;"medium";1920;1080;1;0;"Intel";"Core i5";"2.50";8;"HDD";"500";"0";"Intel";" HD Graphics 620";"window";2.0;99519;141
483;"HP";"Ultrabook";14.0;"medium";1920;1080;0;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.43;43580;157
484;"HP";"Notebook";17.3;"large";1600;900;0;0;"Intel";"Core i3";"2.00";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";2.5;55092;106
485;"Dell";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Intel";" HD Graphics 620";"window";2.14;18595;100
486;"Acer";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"Nvidia";" GeForce 940MX";"window";2.23;37243;141
487;"Asus";"Ultrabook";12.5;"small";1920;1080;0;0;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Intel";" HD Graphics 620";"window";0.91;68944;176
488;"Lenovo";"Ultrabook";14.0;"medium";1920;1080;1;0;"Intel";"Core i7";"1.80";8;"SSD";"256";"0";"AMD";" Radeon RX 550";"window";1.75;60473;157
489;"Asus";"Notebook";15.6;"medium";3840;2160;1;0;"Intel";"Core i7";"2.70";8;"Hybrid";"256";"1024";"Nvidia";" GeForce GTX 960M";"window";2.0;26374;282
490;"Lenovo";"Notebook";15.6;"medium";1920;1080;1;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Nvidia";" GeForce 940MX";"window";2.3;122491;141
491;"Mediacom";"Notebook";13.3;"small";1920;1080;1;0;"Intel";"Celeron Quad";"1.10";4;"SSD";"32";"0";"Intel";" HD Graphics 500";"window";1.2;69211;166
492;"Toshiba";"Ultrabook";13.3;"small";1920;1080;0;1;"Intel";"Core i7";"2.70";32;"SSD";"512";"0";"Intel";" HD Graphics 620";"window";1.05;53168;166
493;"Asus";"Gaming";15.6;"medium";1920;1080;1;0;"Intel";"Core i5";"2.50";8;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 1060";"window";2.3;107892;141
494;"Asus";"Gaming";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 1050";"window";1.99;78535;141
495;"MSI";"Gaming";17.3;"large";1920;1080;0;0;"Intel";"Core i7";"2.90";16;"Hybrid";"512";"1024";"Nvidia";" GeForce GTX 1070";"window";4.14;88978;127
496;"Dell";"Ultrabook";13.3;"small";1920;1080;1;1;"Intel";"Core i5";"2.50";8;"SSD";"128";"0";"Intel";" HD Graphics 620";"window";1.29;22324;166
497;"Dell";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.80";8;"SSD";"256";"0";"Nvidia";" GeForce 930MX";"window";1.93;109277;141
498;"Dell";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"AMD";" Radeon R5 M430";"linux";2.2;37243;141
499;"Dell";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"1.60";8;"SSD";"256";"0";"AMD";" Radeon 530";"window";2.2;79867;141
500;"HP";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Pentium Quad";"1.60";4;"SSD";"256";"0";"Intel";" HD Graphics 405";"window";1.86;149917;141
501;"Acer";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.70";4;"HDD";"500";"0";"Nvidia";" GeForce 940MX";"window";2.2;32640;141
502;"Acer";"Notebook";15.6;"medium";1366;768;0;0;"AMD";"A10-Series 9620P";"2.50";8;"HDD";"1024";"0";"AMD";" Radeon RX 540";"window";2.2;29073;100
503;"Mediacom";"Notebook";14.0;"medium";1920;1080;1;0;"Intel";"Celeron Quad";"1.10";4;"SSD";"32";"0";"Intel";" HD Graphics 500";"window";1.45;30316;157
504;"HP";"Gaming";17.3;"large";1920;1080;0;0;"Intel";"Core i7";"2.80";12;"HDD";"1024";"0";"Nvidia";" GeForce GTX 1060";"window";2.62;16943;127
505;"Dell";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Intel";" HD Graphics 620";"window";2.18;19980;141
506;"Dell";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i5";"2.60";8;"HDD";"500";"0";"Intel";" HD Graphics 620";"window";1.9;37243;100
507;"Asus";"Gaming";17.3;"large";1920;1080;1;1;"Intel";"Core i7";"2.60";24;"Hybrid";"256";"1024";"Nvidia";" GeForce GTX 965M";"window";4.33;101658;127
508;"Dell";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"1.80";16;"Hybrid";"256";"2048";"AMD";" Radeon 530";"window";2.2;137995;141
509;"HP";"Notebook";13.3;"small";1920;1080;0;0;"Intel";"Core i3";"2.40";4;"SSD";"128";"0";"Intel";" HD Graphics 620";"window";1.49;51841;166
510;"Lenovo";"Notebook";14.0;"medium";1920;1080;1;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Nvidia";" GeForce 940MX";"window";1.87;14332;157
511;"Xiaomi";"Notebook";15.6;"medium";1920;1080;1;0;"Intel";"Core i7";"1.80";16;"SSD";"256";"0";"Nvidia";" GeForce MX150";"N/A";1.95;93187;141
512;"Lenovo";"Ultrabook";12.5;"small";1366;768;1;0;"Intel";"Core i5";"2.30";8;"SSD";"180";"0";"Intel";" HD Graphics 520";"window";1.3;35644;125
513;"Asus";"Netbook";11.6;"small";1366;768;0;0;"Intel";"Celeron Dual";"1.10";2;"Flash Storage";"32";"0";"Intel";" HD Graphics 500";"window";1.1;100007;135
514;"Dell";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.80";16;"SSD";"256";"0";"Nvidia";" GeForce 930MX";"window";1.93;43636;141
515;"Dell";"Ultrabook";13.3;"small";3200;1800;0;1;"Intel";"Core i7";"1.80";8;"SSD";"256";"0";"Intel";" UHD Graphics 620";"window";1.2;21259;276
516;"Dell";"Netbook";11.6;"small";1366;768;0;0;"Intel";"Celeron Dual";"1.60";4;"Flash Storage";"16";"0";"Intel";" HD Graphics 400";"chromeOS";1.26;22857;135
517;"Dell";"Notebook";14.0;"medium";1920;1080;0;0;"Intel";"Core i3";"2.00";4;"SSD";"128";"0";"Intel";" HD Graphics 520";"window";1.6;33111;157
518;"HP";"Notebook";15.6;"medium";1366;768;0;1;"Intel";"Core i5";"1.60";4;"HDD";"1024";"0";"Intel";" UHD Graphics 620";"window";2.04;23976;100
519;"HP";"Ultrabook";13.3;"small";3200;1800;1;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.34;42358;276
520;"Asus";"Gaming";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.80";24;"SSD";"512";"0";"Nvidia";" GeForce GTX1080";"window";2.24;53227;141
521;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"1.80";8;"SSD";"256";"0";"Intel";" UHD Graphics 620";"window";2.17;98834;141
522;"MSI";"Gaming";17.3;"large";1920;1080;0;0;"Intel";"Core i7";"2.70";16;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 980M";"window";4.5;63456;127
523;"Acer";"Gaming";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Nvidia";" GeForce GTX 1050";"linux";2.4;34899;141
524;"HP";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Nvidia";" GeForce 930MX";"window";2.04;66547;141
525;"HP";"Gaming";17.3;"large";1920;1080;1;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";" GeForce GTX 1050";"window";3.78;58022;127
526;"HP";"Notebook";14.0;"medium";1920;1080;0;0;"Intel";"Core i7";"2.80";8;"SSD";"1024";"0";"Intel";" HD Graphics 620";"window";1.48;38681;157
527;"Asus";"Gaming";17.3;"large";1920;1080;0;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";" GeForce GTX1050 Ti";"window";3.0;15877;127
528;"Asus";"Notebook";15.6;"medium";1366;768;0;0;"AMD";"E-Series 7110";"1.80";4;"HDD";"500";"0";"AMD";" Radeon R2 Graphics";"window";2.0;76012;100
529;"Lenovo";"Ultrabook";14.0;"medium";1920;1080;1;0;"Intel";"Core i7";"2.60";12;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";8.4;45665;157
530;"Lenovo";"Notebook";15.6;"medium";1366;768;0;1;"Intel";"Core i7";"1.80";12;"HDD";"1024";"0";"Intel";" HD Graphics 620";"window";2.2;62817;100
531;"Lenovo";"Notebook";13.3;"small";1920;1080;1;0;"Intel";"Core i3";"2.40";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.4;15877;166
532;"Lenovo";"Gaming";15.6;"medium";1920;1080;1;0;"Intel";"Core i7";"2.80";8;"Hybrid";"256";"1024";"Nvidia";" GeForce GTX 1060";"window";3.2;14119;141
533;"HP";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i3";"2.40";4;"SSD";"128";"0";"Intel";" HD Graphics 620";"window";2.1;63936;141
534;"Asus";"Gaming";17.3;"large";1920;1080;1;0;"Intel";"Core i5";"2.50";8;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 1060";"window";2.73;89864;127
535;"Lenovo";"Notebook";14.0;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";" HD Graphics 620";"window";1.87;44574;157
536;"Asus";"2 in 1 Convertible";15.6;"medium";1366;768;0;1;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Intel";" HD Graphics 520";"window";2.2;93933;100
537;"Lenovo";"Notebook";15.6;"medium";1920;1080;1;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";2.3;79867;141
538;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"AMD";"A12-Series 9720P";"3.60";12;"SSD";"512";"0";"AMD";" Radeon 530";"window";2.2;64948;141
539;"Dell";"2 in 1 Convertible";31.6;"large";1366;768;0;1;"Intel";"Core M";"1.00";4;"SSD";"128";"0";"Intel";" HD Graphics 615";"window";1.39;194973;50
540;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.30";4;"HDD";"1024";"0";"Intel";" HD Graphics 520";"N/A";2.15;35617;141
541;"Samsung";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.80";16;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 1050";"window";2.5;71847;141
542;"Asus";"Netbook";11.6;"small";1366;768;0;0;"Intel";"Celeron Dual";"1.10";4;"Flash Storage";"64";"0";"Intel";" HD Graphics 500";"window";1.2;26102;135
543;"Lenovo";"Notebook";17.3;"large";1920;1080;0;0;"Intel";"Core i3";"2.00";4;"HDD";"500";"0";"Intel";" HD Graphics 520";"N/A";2.8;34579;127
544;"Dell";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i5";"2.60";4;"HDD";"500";"0";"Intel";" HD Graphics 620";"linux";1.93;31410;100
545;"HP";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i3";"2.00";4;"HDD";"500";"0";"Intel";" HD Graphics 520";"window";1.86;26054;141
546;"Asus";"Gaming";17.3;"large";1920;1080;0;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 1050";"window";3.0;103097;127
547;"HP";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"AMD";" Radeon 520";"window";1.91;17529;100
548;"Lenovo";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i3";"2.30";8;"HDD";"1024";"0";"Intel";" HD Graphics 520";"window";2.29;34579;100
549;"HP";"Ultrabook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.70";8;"SSD";"512";"0";"Intel";" HD Graphics 620";"window";1.84;117163;141
550;"Lenovo";"Notebook";15.6;"medium";1920;1080;1;0;"Intel";"Core i7";"2.70";8;"SSD";"512";"0";"Intel";" HD Graphics 620";"window";1.99;34632;141
551;"MSI";"Gaming";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";" GeForce GTX 1070";"window";2.94;24775;141
552;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i3";"2.00";4;"SSD";"128";"0";"Intel";" HD Graphics 520";"window";2.2;29784;141
553;"Lenovo";"2 in 1 Convertible";13.3;"small";1920;1080;1;1;"Intel";"Core i7";"2.70";8;"SSD";"512";"0";"Intel";" HD Graphics 620";"window";1.37;122491;166
554;"Lenovo";"2 in 1 Convertible";13.9;"small";1920;1080;1;1;"Intel";"Core i5";"1.60";8;"SSD";"256";"0";"Intel";" UHD Graphics 620";"window";1.4;51149;158
555;"Acer";"2 in 1 Convertible";11.6;"small";1366;768;1;1;"Intel";"Celeron Quad";"1.60";4;"Flash Storage";"32";"0";"Intel";" HD Graphics 400";"chromeOS";1.25;74539;135
556;"Lenovo";"Notebook";14.0;"medium";1920;1080;1;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 630";"window";1.7;41505;157
557;"Dell";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.9;30050;141
558;"Dell";"2 in 1 Convertible";12.5;"small";1920;1080;0;1;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.34;128884;176
559;"Lenovo";"Notebook";14.0;"medium";1366;768;0;0;"Intel";"Celeron Dual";"1.10";4;"HDD";"500";"0";"Intel";" HD Graphics 500";"window";2.1;35112;112
560;"Dell";"Workstation";15.6;"medium";1920;1080;0;1;"Intel";"Core i7";"2.80";8;"SSD";"256";"0";"Nvidia";" Quadro M620";"window";2.06;111594;141
561;"Dell";"Gaming";17.3;"large";1920;1080;1;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";" GeForce GTX 1070";"window";4.42;69211;127
562;"HP";"Notebook";14.0;"medium";1366;768;0;0;"Intel";"Core i5";"2.60";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";2.31;21887;112
563;"HP";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.84;64309;141
564;"HP";"Notebook";17.3;"large";1600;900;0;0;"Intel";"Core i3";"2.00";8;"HDD";"1024";"0";"Intel";" HD Graphics 520";"window";2.65;18595;106
565;"Lenovo";"Notebook";14.0;"medium";1920;1080;0;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.65;35431;157
566;"Dell";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"1.60";4;"HDD";"1024";"0";"AMD";" Radeon 530";"window";2.2;261019;141
567;"HP";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i3";"2.40";4;"HDD";"500";"0";"Intel";" HD Graphics 620";"window";2.1;81785;100
568;"Fujitsu";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";2.2;46834;100
569;"HP";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";" HD Graphics 520";"window";1.88;53227;100
570;"Mediacom";"Notebook";14.0;"medium";1920;1080;0;0;"Intel";"Atom x5-Z8350";"1.44";2;"Flash Storage";"32";"0";"Intel";" HD Graphics";"window";1.4;23651;157
571;"Acer";"Notebook";14.0;"medium";1920;1080;0;0;"Intel";"Celeron Quad";"1.10";4;"Flash Storage";"32";"0";"Intel";" HD Graphics 500";"window";1.6;175771;157
572;"MSI";"Gaming";17.3;"large";1920;1080;0;0;"Intel";"Core i7";"2.70";16;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 970M";"window";4.14;19128;127
573;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";4;"SSD";"128";"0";"Intel";" HD Graphics 620";"N/A";2.2;17582;141
574;"Dell";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"AMD";" Radeon R5 M420";"linux";2.18;87859;100
575;"Asus";"2 in 1 Convertible";13.3;"small";1920;1080;0;1;"Intel";"Core i5";"2.50";6;"HDD";"1024";"0";"Intel";" HD Graphics 620";"window";1.5;60031;166
576;"MSI";"Gaming";15.6;"medium";3840;2160;0;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"2048";"Nvidia";" GeForce GTX 1060";"window";1.8;233846;282
577;"Lenovo";"Netbook";11.6;"small";1366;768;0;0;"Intel";"Celeron Dual";"1.60";4;"SSD";"16";"0";"Intel";" HD Graphics 400";"chromeOS";1.25;25308;135
578;"Asus";"Ultrabook";14.0;"medium";1920;1080;0;0;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Intel";" HD Graphics 620";"window";11.1;101232;157
579;"Toshiba";"Notebook";15.6;"medium";1920;1080;1;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";2.2;30849;141
580;"HP";"Notebook";17.3;"large";1920;1080;0;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"Nvidia";" GeForce 930MX";"window";2.63;45283;127
581;"Dell";"Gaming";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";" GeForce GTX 1050 Ti";"window";2.62;63883;141
582;"Lenovo";"Notebook";13.3;"small";1920;1080;0;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.44;41558;166
583;"Asus";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Celeron Dual";"1.10";4;"HDD";"500";"0";"Intel";" HD Graphics 500";"linux";2.0;58555;100
584;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"1.60";4;"SSD";"256";"0";"Intel";" UHD Graphics 620";"window";1.8;83170;141
585;"Asus";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.70";8;"Hybrid";"256";"1024";"Intel";" HD Graphics 620";"window";2.0;33513;141
586;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";6;"HDD";"1024";"0";"Intel";" HD Graphics 620";"window";2.4;152860;141
587;"Mediacom";"Notebook";13.3;"small";1920;1080;1;0;"Intel";"Atom x5-Z8350";"1.44";4;"Flash Storage";"32";"0";"Intel";" HD Graphics";"window";1.35;89457;166
588;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"Nvidia";" GeForce 920MX ";"window";2.2;31915;141
589;"Acer";"Notebook";15.6;"medium";1920;1080;1;0;"Intel";"Core i5";"1.60";4;"HDD";"1024";"0";"Nvidia";" GeForce MX150";"window";2.2;32448;141
590;"Asus";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Celeron Dual";"1.10";8;"HDD";"1024";"0";"Intel";" HD Graphics 500";"window";2.0;93187;100
591;"Lenovo";"2 in 1 Convertible";15.6;"medium";1920;1080;1;1;"Intel";"Core i7";"2.80";8;"SSD";"256";"0";"Intel";" HD Graphics 630";"window";2.0;128671;141
592;"Lenovo";"Notebook";17.3;"large";1600;900;0;0;"Intel";"Core i7";"2.70";6;"Hybrid";"128";"1024";"Nvidia";" GeForce 940MX";"window";2.8;55837;106
593;"Asus";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Nvidia";" GeForce GTX 1050";"window";1.99;79867;141
594;"HP";"Notebook";15.6;"medium";1920;1080;1;0;"AMD";"A10-Series A10-9620P";"2.50";6;"SSD";"128";"0";"AMD";" Radeon 530";"window";1.91;99048;141
595;"Acer";"Notebook";14.0;"medium";1366;768;0;0;"Intel";"Pentium Quad";"1.60";4;"Flash Storage";"128";"0";"Intel";" HD Graphics 405";"window";1.6;51202;112
596;"Dell";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"AMD";" Radeon R5 M420";"window";2.18;83064;100
597;"Dell";"Ultrabook";13.3;"small";3200;1800;0;1;"Intel";"Core i5";"1.60";8;"SSD";"256";"0";"Intel";" UHD Graphics 620";"window";1.23;42081;276
598;"HP";"Ultrabook";13.3;"small";1920;1080;1;0;"Intel";"Core i7";"2.70";8;"SSD";"512";"0";"Intel";" HD Graphics 620";"window";1.34;60153;166
599;"Lenovo";"Notebook";15.6;"medium";3840;2160;1;0;"Intel";"Xeon E3-1535M";"3.10";32;"SSD";"1024";"0";"Nvidia";" Quadro M2200M";"window";2.5;99048;282
600;"Acer";"2 in 1 Convertible";11.6;"small";1920;1080;1;1;"Intel";"Celeron Dual";"2.00";4;"Flash Storage";"32";"0";"Intel";" HD Graphics 500";"window";1.25;45235;190
601;"Lenovo";"Notebook";14.0;"medium";1366;768;0;0;"Intel";"Celeron Dual";"1.60";2;"Flash Storage";"32";"0";"Intel";" HD Graphics 400";"window";1.42;95851;112
602;"Lenovo";"Gaming";15.6;"medium";1920;1080;1;0;"Intel";"Core i7";"2.80";8;"Hybrid";"256";"1024";"Nvidia";" GeForce GTX 1060";"N/A";2.4;20513;141
603;"Dell";"Gaming";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.60";16;"HDD";"1024";"0";"Nvidia";" GeForce GTX 960<U+039C>";"window";2.59;34898;141
604;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i3";"2.70";4;"SSD";"128";"0";"Intel";" HD Graphics 620";"window";2.05;133467;141
605;"Lenovo";"2 in 1 Convertible";13.3;"small";1920;1080;1;1;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.37;25060;166
606;"HP";"Ultrabook";13.3;"small";3200;1800;1;1;"Intel";"Core M";"1.20";16;"SSD";"512";"0";"Intel";" HD Graphics 515";"window";1.16;40226;276
607;"Dell";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"Intel";" HD Graphics 520";"linux";2.18;58555;100
608;"Lenovo";"Notebook";17.3;"large";1920;1080;1;0;"Intel";"Core i7";"2.80";8;"SSD";"256";"0";"Nvidia";" Quadro M620M";"window";3.4;26102;127
609;"Dell";"Notebook";15.6;"medium";3840;2160;0;1;"Intel";"Core i7";"2.80";16;"SSD";"1024";"0";"Nvidia";" GeForce GTX 1050";"window";2.06;85195;282
610;"Asus";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";8;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 1050";"window";2.5;58075;141
611;"Dell";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"Intel";" HD Graphics 520";"linux";2.25;15877;100
612;"Dell";"Ultrabook";13.3;"small";3840;2160;1;1;"Intel";"Core i5";"1.60";8;"SSD";"128";"0";"Intel";" UHD Graphics 620";"window";1.21;133147;331
613;"Lenovo";"Gaming";15.6;"medium";1920;1080;1;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 1050M";"window";2.5;63883;141
614;"Dell";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i5";"2.60";4;"HDD";"500";"0";"Intel";" HD Graphics 620";"window";1.93;62938;100
615;"HP";"Notebook";17.0;"large";1600;900;0;0;"AMD";"A9-Series 9420";"3.00";8;"HDD";"1024";"0";"AMD";" Radeon R5";"window";2.6;99900;108
616;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Pentium Quad";"1.10";4;"HDD";"500";"0";"Intel";" HD Graphics 505";"window";2.2;26587;141
